id,Listening_Time_minutes
796690,31.267494
796691,61.604385
796692,59.271526
796693,43.34538
796694,96.66676
796695,34.77583
796696,72.22316
796697,8.502477
796698,64.05179
796699,26.351662
796700,31.683327
796701,30.883018
796702,8.442582
796703,42.689213
796704,12.054631
796705,21.000662
796706,36.214874
796707,88.7852
796708,41.675175
796709,34.011787
796710,44.131832
796711,38.211475
796712,14.478444
796713,63.79646
796714,2.9510155
796715,45.08691
796716,12.79391
796717,89.065544
796718,27.95524
796719,20.296156
796720,45.149693
796721,74.638504
796722,4.479969
796723,73.01205
796724,50.977077
796725,13.882632
796726,21.205708
796727,77.990265
796728,35.89991
796729,24.592035
796730,4.895866
796731,48.825882
796732,25.314144
796733,10.413627
796734,84.06289
796735,28.633316
796736,3.3081498
796737,50.162285
796738,82.56082
796739,49.306217
796740,25.284302
796741,6.026881
796742,4.444254
796743,80.83746
796744,45.022152
796745,19.872463
796746,77.12105
796747,7.9939384
796748,42.720882
796749,26.726162
796750,13.994487
796751,45.150528
796752,37.832993
796753,20.928286
796754,37.667366
796755,63.086548
796756,38.89519
796757,15.558902
796758,35.227352
796759,37.845837
796760,84.7233
796761,41.60127
796762,42.55998
796763,17.282434
796764,90.13208
796765,45.72226
796766,24.432735
796767,82.79499
796768,43.4443
796769,23.889938
796770,35.095474
796771,9.567243
796772,48.25241
796773,20.906017
796774,7.090861
796775,65.80376
796776,45.054043
796777,42.5537
796778,24.444208
796779,20.770224
796780,23.117735
796781,34.382484
796782,41.770157
796783,71.16927
796784,33.74815
796785,74.25636
796786,35.766193
796787,34.283566
796788,7.8635163
796789,59.525105
796790,12.992841
796791,82.21533
796792,31.761902
796793,54.97288
796794,49.260395
796795,43.477802
796796,35.866623
796797,11.969657
796798,54.337124
796799,75.476364
796800,66.538574
796801,12.101351
796802,9.253382
796803,82.43979
796804,47.812336
796805,45.110214
796806,76.16191
796807,43.346325
796808,76.576454
796809,41.543354
796810,65.85635
796811,78.18091
796812,58.39492
796813,85.43209
796814,47.38725
796815,2.9774394
796816,11.30358
796817,46.04137
796818,75.101654
796819,41.137486
796820,87.40506
796821,83.324646
796822,91.9872
796823,86.471146
796824,9.162464
796825,57.3663
796826,77.86836
796827,39.77849
796828,17.586395
796829,86.93675
796830,28.698717
796831,31.388716
796832,43.849575
796833,2.0167432
796834,32.740654
796835,15.555003
796836,88.45012
796837,82.86998
796838,17.269075
796839,46.70487
796840,68.754715
796841,87.55553
796842,40.699047
796843,23.027058
796844,62.52905
796845,41.73628
796846,86.00502
796847,11.610768
796848,44.032024
796849,31.027325
796850,33.464108
796851,38.142834
796852,3.0203362
796853,53.76295
796854,57.99735
796855,25.99719
796856,4.125822
796857,25.17405
796858,47.31604
796859,64.61657
796860,38.766342
796861,66.88474
796862,64.56867
796863,74.6198
796864,38.66453
796865,38.638885
796866,35.335407
796867,50.78533
796868,74.10611
796869,62.62219
796870,25.293324
796871,21.619884
796872,69.72237
796873,16.532286
796874,79.19303
796875,8.041381
796876,71.483574
796877,49.203518
796878,76.25012
796879,69.23854
796880,38.750797
796881,63.30502
796882,67.957726
796883,43.311977
796884,67.32031
796885,52.116035
796886,73.46504
796887,61.025135
796888,5.2543087
796889,39.09017
796890,75.715256
796891,87.38553
796892,24.62559
796893,43.930805
796894,52.956303
796895,42.3979
796896,68.04322
796897,65.576935
796898,20.650421
796899,2.0031488
796900,13.602648
796901,39.163334
796902,45.204082
796903,59.008472
796904,14.25779
796905,37.18967
796906,34.12062
796907,40.260174
796908,41.062115
796909,70.87431
796910,65.40428
796911,2.223839
796912,17.839132
796913,40.754055
796914,15.5724535
796915,44.504543
796916,52.925667
796917,91.85402
796918,42.820557
796919,43.367374
796920,67.97035
796921,88.01364
796922,40.446667
796923,44.227867
796924,43.024227
796925,82.089806
796926,48.869747
796927,71.62524
796928,38.245594
796929,82.41378
796930,79.36389
796931,67.96097
796932,49.839527
796933,39.9341
796934,24.424438
796935,47.111706
796936,26.62989
796937,76.30591
796938,40.486103
796939,43.025646
796940,46.013527
796941,77.42723
796942,81.64553
796943,20.775667
796944,23.25115
796945,53.428837
796946,49.16149
796947,92.28981
796948,69.82309
796949,12.163506
796950,26.67677
796951,36.738747
796952,41.14797
796953,20.579197
796954,42.99941
796955,49.772457
796956,78.00484
796957,88.8674
796958,35.94271
796959,73.41377
796960,70.63396
796961,62.945133
796962,39.148037
796963,22.331423
796964,90.13808
796965,42.28616
796966,25.912598
796967,74.39879
796968,3.4709964
796969,22.025133
796970,81.41227
796971,41.071682
796972,53.741974
796973,32.707733
796974,90.00342
796975,63.854984
796976,66.02266
796977,85.26726
796978,8.473006
796979,54.009842
796980,36.025333
796981,28.206722
796982,44.641674
796983,73.487686
796984,72.54016
796985,67.8522
796986,28.105635
796987,29.786009
796988,37.824154
796989,47.29759
796990,32.074226
796991,46.927418
796992,29.94999
796993,44.5528
796994,46.677704
796995,48.739388
796996,24.135555
796997,71.85215
796998,24.923815
796999,80.14501
797000,74.468124
797001,68.99226
797002,64.312744
797003,64.19968
797004,89.84702
797005,66.10814
797006,44.430042
797007,34.29159
797008,40.029755
797009,70.43982
797010,23.203152
797011,49.731983
797012,10.290678
797013,77.64592
797014,38.19558
797015,44.84688
797016,50.05724
797017,60.90804
797018,38.095295
797019,84.87616
797020,23.22772
797021,21.566143
797022,50.821033
797023,8.089548
797024,43.36926
797025,62.14622
797026,21.720953
797027,39.394276
797028,30.46405
797029,56.156857
797030,48.745647
797031,61.35045
797032,25.096184
797033,3.372364
797034,54.411602
797035,37.441525
797036,37.74512
797037,82.37509
797038,33.752136
797039,65.96805
797040,95.31862
797041,8.15893
797042,40.677807
797043,14.027663
797044,40.51222
797045,79.077515
797046,5.2129593
797047,22.804045
797048,48.155544
797049,47.88567
797050,74.35608
797051,43.933277
797052,30.772919
797053,39.550755
797054,29.936481
797055,74.2805
797056,24.626034
797057,70.39513
797058,54.293346
797059,72.45097
797060,42.30741
797061,77.29173
797062,55.082058
797063,13.389829
797064,82.1247
797065,3.6847072
797066,58.98556
797067,15.391509
797068,60.668316
797069,22.259218
797070,10.978606
797071,17.193857
797072,38.214153
797073,19.405773
797074,70.56195
797075,70.91443
797076,50.08366
797077,10.185758
797078,61.35307
797079,72.961395
797080,74.75274
797081,38.96852
797082,87.968765
797083,48.894222
797084,40.54858
797085,21.895859
797086,40.8982
797087,5.3032537
797088,80.644646
797089,72.711975
797090,58.17763
797091,45.61071
797092,84.97772
797093,54.737415
797094,40.596516
797095,88.04841
797096,80.6532
797097,78.786995
797098,14.136784
797099,40.224163
797100,44.422283
797101,74.673454
797102,13.471081
797103,90.98659
797104,37.453484
797105,77.13748
797106,5.15524
797107,82.79677
797108,36.833282
797109,48.572063
797110,6.261242
797111,15.146687
797112,21.389956
797113,61.58865
797114,86.85736
797115,30.199718
797116,71.61667
797117,37.906216
797118,73.84456
797119,18.970985
797120,46.64139
797121,22.904886
797122,24.21639
797123,91.05296
797124,48.06978
797125,59.938007
797126,23.566393
797127,36.142235
797128,45.133522
797129,7.8405704
797130,69.37331
797131,38.965637
797132,66.04721
797133,44.21774
797134,60.81843
797135,76.92354
797136,32.679363
797137,96.77934
797138,46.320423
797139,71.86016
797140,49.315258
797141,75.521935
797142,77.54601
797143,70.55698
797144,5.221297
797145,68.807915
797146,90.92674
797147,45.29861
797148,45.051563
797149,66.866104
797150,86.01776
797151,36.56969
797152,77.26567
797153,32.04562
797154,57.127384
797155,45.324104
797156,74.08011
797157,5.900342
797158,45.888287
797159,77.50156
797160,28.368229
797161,39.14369
797162,26.696554
797163,44.56229
797164,39.58541
797165,46.108856
797166,55.997997
797167,18.975962
797168,61.40212
797169,58.466984
797170,37.91052
797171,40.82256
797172,78.831665
797173,80.3491
797174,64.51313
797175,24.085392
797176,78.605896
797177,74.76615
797178,43.82715
797179,20.644373
797180,17.587347
797181,26.159346
797182,94.94937
797183,39.36537
797184,55.081966
797185,67.25279
797186,40.86003
797187,68.04193
797188,44.81249
797189,14.622653
797190,24.495928
797191,74.589035
797192,72.00711
797193,41.103573
797194,22.947441
797195,65.45039
797196,64.45333
797197,86.74506
797198,49.5692
797199,61.57124
797200,95.1336
797201,77.8076
797202,8.344415
797203,21.595543
797204,66.72192
797205,65.88111
797206,57.792995
797207,59.530117
797208,47.564297
797209,41.87756
797210,31.85746
797211,43.043327
797212,43.368046
797213,24.064453
797214,33.89283
797215,6.0901213
797216,57.520153
797217,57.98776
797218,26.676723
797219,47.173428
797220,18.259106
797221,76.53195
797222,35.426548
797223,4.0922112
797224,52.259495
797225,36.488274
797226,55.23675
797227,45.289818
797228,35.77512
797229,47.642117
797230,2.9922843
797231,74.56719
797232,77.95399
797233,82.25508
797234,44.193027
797235,64.952995
797236,69.93107
797237,36.15183
797238,75.35272
797239,3.2735198
797240,75.33894
797241,44.53583
797242,31.36417
797243,67.37433
797244,52.48003
797245,82.411606
797246,67.15863
797247,52.59346
797248,46.253242
797249,44.568363
797250,18.793604
797251,18.218882
797252,45.58739
797253,42.144222
797254,76.295685
797255,7.705431
797256,26.742722
797257,42.31914
797258,43.68961
797259,13.378364
797260,11.152281
797261,47.256313
797262,30.402191
797263,26.617077
797264,29.265217
797265,71.52086
797266,76.37483
797267,68.12138
797268,41.313786
797269,75.8049
797270,47.797367
797271,67.08634
797272,73.621605
797273,21.004032
797274,16.448524
797275,52.689705
797276,43.404095
797277,61.239872
797278,40.137737
797279,66.174194
797280,41.736282
797281,6.3636284
797282,63.828587
797283,42.106335
797284,80.17699
797285,43.12376
797286,43.261875
797287,40.334095
797288,71.18381
797289,87.567825
797290,48.354748
797291,78.59916
797292,33.7634
797293,32.827694
797294,65.16044
797295,32.766556
797296,3.9395752
797297,6.916203
797298,62.353313
797299,4.5575504
797300,43.720352
797301,14.1931305
797302,34.715862
797303,66.477776
797304,14.561836
797305,51.2721
797306,69.30562
797307,9.677811
797308,59.719257
797309,20.752735
797310,88.34721
797311,59.098423
797312,71.948746
797313,5.673741
797314,44.0826
797315,52.79858
797316,20.824938
797317,50.451977
797318,75.35911
797319,20.998703
797320,93.61255
797321,50.26991
797322,48.20247
797323,68.315735
797324,75.013016
797325,86.64404
797326,34.814392
797327,45.05055
797328,25.674871
797329,3.5078816
797330,73.243774
797331,82.02956
797332,36.893085
797333,73.870926
797334,46.36069
797335,43.805256
797336,73.994125
797337,18.263866
797338,56.453438
797339,7.876025
797340,36.425762
797341,11.311536
797342,25.37661
797343,41.147907
797344,58.61221
797345,11.765674
797346,13.577558
797347,57.147083
797348,39.12636
797349,75.00478
797350,82.25933
797351,38.323154
797352,40.557217
797353,40.218952
797354,19.186028
797355,7.367973
797356,21.139614
797357,43.620884
797358,81.878815
797359,85.84662
797360,72.071686
797361,16.264822
797362,57.134686
797363,88.70085
797364,74.692986
797365,17.253727
797366,51.673122
797367,17.822357
797368,7.9208083
797369,69.28624
797370,74.54315
797371,50.463917
797372,29.904612
797373,25.900915
797374,35.63517
797375,82.84022
797376,51.90935
797377,47.142925
797378,30.352978
797379,67.703674
797380,25.566936
797381,89.20791
797382,19.12175
797383,14.81257
797384,32.926
797385,36.786934
797386,24.651804
797387,18.399754
797388,18.688639
797389,66.25419
797390,82.72101
797391,9.198649
797392,84.32753
797393,64.17854
797394,94.72811
797395,25.691849
797396,12.34435
797397,80.42015
797398,71.48314
797399,14.673727
797400,70.37103
797401,3.955761
797402,72.20639
797403,66.67453
797404,53.171078
797405,47.82754
797406,74.58185
797407,52.825123
797408,7.9810014
797409,67.21318
797410,23.143553
797411,70.228035
797412,64.19318
797413,11.807669
797414,47.054577
797415,38.171886
797416,34.74703
797417,32.91559
797418,17.33185
797419,47.443607
797420,41.94331
797421,6.2382665
797422,20.922922
797423,68.44592
797424,64.96298
797425,42.264435
797426,47.438526
797427,35.653053
797428,76.82035
797429,29.453617
797430,67.26285
797431,47.010525
797432,49.187187
797433,81.44765
797434,47.92841
797435,39.67097
797436,83.06669
797437,34.070667
797438,68.1142
797439,5.363272
797440,13.559138
797441,15.977447
797442,83.057205
797443,49.0177
797444,55.36855
797445,15.390939
797446,42.918934
797447,32.314426
797448,75.882545
797449,29.139793
797450,90.92102
797451,64.38471
797452,58.776165
797453,8.139143
797454,32.97327
797455,72.15162
797456,17.859295
797457,56.863964
797458,41.641453
797459,40.166485
797460,41.36313
797461,43.087383
797462,40.155895
797463,36.575108
797464,14.124588
797465,25.6222
797466,64.39165
797467,89.04602
797468,10.793299
797469,52.945797
797470,65.43039
797471,26.135786
797472,50.433804
797473,6.18216
797474,33.10436
797475,44.247997
797476,39.57845
797477,19.45784
797478,69.767624
797479,84.95995
797480,38.54909
797481,73.65413
797482,76.32328
797483,20.9847
797484,66.52905
797485,81.671555
797486,85.67833
797487,48.63216
797488,72.45622
797489,71.42301
797490,38.359524
797491,45.599537
797492,53.863464
797493,64.05654
797494,50.274418
797495,17.598722
797496,2.2647235
797497,55.165287
797498,72.20431
797499,59.81591
797500,19.885693
797501,19.691912
797502,40.138294
797503,38.48277
797504,36.766735
797505,79.358925
797506,56.06625
797507,28.817059
797508,83.93112
797509,90.38955
797510,84.645744
797511,20.245663
797512,19.954184
797513,14.015433
797514,4.740344
797515,43.039227
797516,32.47787
797517,57.21416
797518,60.516376
797519,38.09435
797520,8.570358
797521,45.224907
797522,13.5161085
797523,48.17872
797524,2.5655975
797525,44.67317
797526,82.196686
797527,71.997345
797528,42.85741
797529,30.041313
797530,65.35625
797531,81.354996
797532,22.656885
797533,20.2513
797534,75.21999
797535,59.07431
797536,21.76199
797537,81.88043
797538,15.049838
797539,41.120464
797540,47.07373
797541,72.40196
797542,38.87702
797543,71.89068
797544,46.57662
797545,72.50646
797546,37.904987
797547,53.20094
797548,21.797169
797549,76.46612
797550,70.74801
797551,26.878626
797552,39.98581
797553,88.17705
797554,79.392944
797555,71.90976
797556,51.73374
797557,46.271187
797558,47.56682
797559,9.303353
797560,21.881363
797561,47.825172
797562,64.855606
797563,12.451478
797564,27.397991
797565,58.01196
797566,32.2851
797567,30.2069
797568,44.013615
797569,66.98505
797570,42.68709
797571,17.36071
797572,28.940634
797573,8.4791
797574,59.617237
797575,12.827233
797576,7.1448536
797577,66.34364
797578,2.6651092
797579,45.01183
797580,76.692505
797581,77.61197
797582,56.970936
797583,42.54348
797584,87.34042
797585,32.087807
797586,42.025158
797587,10.062145
797588,14.433859
797589,22.07943
797590,69.06812
797591,35.142902
797592,33.30364
797593,70.150055
797594,71.65047
797595,85.81644
797596,46.17109
797597,13.643578
797598,48.09369
797599,50.642147
797600,64.82245
797601,22.743723
797602,57.80821
797603,22.014576
797604,55.562885
797605,4.506476
797606,7.3187623
797607,37.61481
797608,96.05432
797609,72.83766
797610,34.614544
797611,39.551304
797612,45.000706
797613,60.97222
797614,21.169243
797615,47.75338
797616,46.58793
797617,84.14802
797618,86.35447
797619,74.95871
797620,59.45758
797621,21.714565
797622,58.101612
797623,31.715298
797624,8.457825
797625,5.590493
797626,27.227362
797627,77.22592
797628,25.99718
797629,57.342197
797630,46.763565
797631,46.63452
797632,16.838745
797633,28.911663
797634,37.369434
797635,39.811493
797636,32.931366
797637,48.792828
797638,46.846684
797639,21.322937
797640,81.66543
797641,84.58514
797642,90.14882
797643,13.974308
797644,6.57209
797645,38.41055
797646,31.391897
797647,50.13257
797648,26.451885
797649,49.17223
797650,44.5762
797651,40.30467
797652,69.45201
797653,51.99953
797654,46.70753
797655,10.349276
797656,62.12587
797657,27.861338
797658,43.548252
797659,64.83138
797660,88.857605
797661,74.66849
797662,53.432377
797663,36.697357
797664,32.228428
797665,30.872314
797666,32.543266
797667,30.408592
797668,26.71208
797669,36.50372
797670,36.68233
797671,70.90617
797672,89.483086
797673,66.344444
797674,84.64598
797675,49.103844
797676,45.833843
797677,24.847258
797678,59.0454
797679,13.563544
797680,76.21161
797681,66.829
797682,67.62763
797683,51.971325
797684,86.747375
797685,45.812313
797686,40.738785
797687,44.056263
797688,88.67277
797689,63.2238
797690,67.09638
797691,4.2652216
797692,77.93219
797693,65.96463
797694,47.988285
797695,39.25407
797696,30.102848
797697,81.33475
797698,49.846546
797699,14.725492
797700,67.72725
797701,64.24331
797702,44.2444
797703,74.65714
797704,48.111553
797705,68.02174
797706,76.1645
797707,44.322147
797708,56.519825
797709,57.60777
797710,2.1783893
797711,62.933033
797712,57.694935
797713,76.66826
797714,63.795956
797715,42.105648
797716,60.71615
797717,42.96294
797718,81.07741
797719,65.38668
797720,56.94091
797721,61.562664
797722,45.323326
797723,12.300809
797724,15.529578
797725,49.981846
797726,68.41334
797727,24.009163
797728,29.104097
797729,78.8111
797730,68.9097
797731,20.160854
797732,13.83433
797733,75.857216
797734,46.79733
797735,18.94748
797736,27.255238
797737,1.912138
797738,67.23927
797739,8.381105
797740,86.69179
797741,43.985676
797742,28.539032
797743,20.360239
797744,39.357372
797745,22.900894
797746,85.94089
797747,26.204065
797748,47.175465
797749,41.655964
797750,13.98309
797751,33.757698
797752,29.096394
797753,22.281654
797754,78.730804
797755,45.86504
797756,56.201122
797757,27.928274
797758,87.77455
797759,78.26616
797760,76.76437
797761,65.94882
797762,75.74669
797763,47.738194
797764,79.71157
797765,78.15138
797766,91.8613
797767,77.12417
797768,22.517826
797769,37.38211
797770,21.597082
797771,51.276134
797772,33.096447
797773,48.38238
797774,69.76155
797775,28.50606
797776,36.78067
797777,46.184177
797778,28.488884
797779,67.68536
797780,73.720856
797781,14.796607
797782,17.333914
797783,48.445797
797784,10.153564
797785,78.42192
797786,48.611248
797787,57.02374
797788,8.669125
797789,79.37191
797790,16.842192
797791,2.4491205
797792,88.06651
797793,25.331112
797794,65.98244
797795,8.488415
797796,34.58454
797797,14.616345
797798,67.130486
797799,75.28778
797800,70.47536
797801,65.7236
797802,37.574734
797803,81.13695
797804,42.25651
797805,71.80707
797806,26.555101
797807,50.93505
797808,71.810455
797809,32.386333
797810,32.564903
797811,60.806644
797812,46.678474
797813,83.64286
797814,34.234768
797815,48.698322
797816,9.568946
797817,21.437662
797818,68.72572
797819,73.6276
797820,42.80588
797821,36.04459
797822,48.003082
797823,90.9285
797824,33.229702
797825,23.006142
797826,68.36682
797827,61.269764
797828,59.591797
797829,66.67879
797830,7.240802
797831,33.336956
797832,67.06862
797833,4.2607403
797834,10.914962
797835,47.37353
797836,64.51984
797837,46.449528
797838,25.765717
797839,89.17627
797840,56.764553
797841,43.04704
797842,53.082623
797843,84.65045
797844,25.11293
797845,68.98757
797846,33.787117
797847,17.50693
797848,37.43495
797849,47.753853
797850,9.093715
797851,20.603506
797852,86.46056
797853,65.74141
797854,79.3121
797855,62.924603
797856,76.64421
797857,51.227123
797858,56.21094
797859,72.14929
797860,60.449947
797861,56.992554
797862,51.89355
797863,76.18967
797864,77.19269
797865,76.05621
797866,27.901258
797867,48.110302
797868,12.393655
797869,48.021595
797870,84.440575
797871,36.226532
797872,83.26466
797873,40.99661
797874,73.69833
797875,75.67973
797876,26.622349
797877,91.10106
797878,10.229237
797879,21.529316
797880,16.210003
797881,22.167131
797882,39.761433
797883,7.855764
797884,35.75783
797885,61.354244
797886,53.73475
797887,59.27827
797888,66.15993
797889,76.151215
797890,46.60552
797891,64.407906
797892,69.18634
797893,4.745908
797894,20.000399
797895,76.44081
797896,5.7218366
797897,86.8701
797898,8.893539
797899,28.175255
797900,4.1572237
797901,84.97355
797902,67.22423
797903,2.918269
797904,35.897556
797905,37.668907
797906,38.40185
797907,4.1256824
797908,73.52192
797909,8.891171
797910,20.776758
797911,80.6678
797912,35.44573
797913,4.594967
797914,57.25057
797915,18.768015
797916,19.143555
797917,74.37686
797918,62.948048
797919,2.130589
797920,75.73684
797921,12.854223
797922,50.43127
797923,72.20546
797924,57.042408
797925,45.14018
797926,37.519993
797927,50.648167
797928,49.093845
797929,34.50368
797930,45.23908
797931,71.09796
797932,35.439
797933,82.85934
797934,27.503422
797935,35.647926
797936,35.682102
797937,23.30583
797938,85.513535
797939,44.734135
797940,76.00581
797941,18.772226
797942,44.515648
797943,33.695187
797944,12.7328
797945,75.495865
797946,12.351606
797947,56.549995
797948,74.07332
797949,48.815556
797950,13.794031
797951,22.010036
797952,41.5
797953,79.63197
797954,73.74739
797955,81.27728
797956,72.37077
797957,41.840904
797958,71.80037
797959,55.969723
797960,20.818575
797961,81.43344
797962,49.243626
797963,37.277542
797964,43.807026
797965,35.148846
797966,71.6534
797967,44.963753
797968,93.672165
797969,53.788227
797970,5.7789054
797971,71.12735
797972,39.848843
797973,22.372368
797974,70.535446
797975,15.024105
797976,37.59997
797977,41.889988
797978,68.08736
797979,5.369665
797980,47.906208
797981,53.444077
797982,2.7506723
797983,9.435968
797984,29.617508
797985,84.06619
797986,39.473824
797987,21.38469
797988,19.36616
797989,3.3365521
797990,20.999731
797991,18.397898
797992,84.33363
797993,8.206236
797994,22.378418
797995,78.77739
797996,23.435545
797997,80.35985
797998,92.38817
797999,26.013271
798000,33.28112
798001,47.68128
798002,5.534139
798003,21.48273
798004,49.34933
798005,25.859161
798006,93.98085
798007,29.58639
798008,42.880398
798009,30.210403
798010,51.960964
798011,44.681087
798012,36.414753
798013,42.866177
798014,79.22746
798015,77.24574
798016,26.561068
798017,37.85757
798018,27.643484
798019,4.0754647
798020,84.04573
798021,21.972887
798022,57.326244
798023,19.768656
798024,2.4513001
798025,64.582664
798026,38.619293
798027,44.981533
798028,71.32736
798029,60.086803
798030,62.641533
798031,26.882689
798032,52.728897
798033,29.289719
798034,61.616634
798035,75.69878
798036,63.196583
798037,13.018368
798038,22.584099
798039,40.683186
798040,42.60238
798041,2.27421
798042,20.257051
798043,79.641624
798044,64.48593
798045,15.357545
798046,37.240807
798047,41.42785
798048,12.342087
798049,49.549232
798050,63.45492
798051,80.77032
798052,19.16963
798053,36.835907
798054,68.59388
798055,18.869675
798056,41.190853
798057,23.43308
798058,62.409443
798059,74.23212
798060,58.42848
798061,30.844818
798062,13.309862
798063,70.534225
798064,36.493008
798065,14.124084
798066,47.28885
798067,45.783287
798068,12.646967
798069,8.478786
798070,5.326175
798071,15.430898
798072,33.452457
798073,77.46899
798074,13.262777
798075,38.45621
798076,48.048702
798077,66.89449
798078,64.542534
798079,93.66194
798080,86.0835
798081,75.17699
798082,34.917118
798083,26.1353
798084,46.581715
798085,33.39343
798086,48.69259
798087,33.21532
798088,27.63136
798089,84.58266
798090,34.806133
798091,1.5887226
798092,10.566687
798093,84.990685
798094,66.349014
798095,38.41915
798096,28.423409
798097,86.86107
798098,79.25312
798099,38.49713
798100,15.745314
798101,72.27525
798102,87.20889
798103,42.46738
798104,21.26443
798105,38.40845
798106,32.600475
798107,73.47019
798108,15.465403
798109,13.391241
798110,77.790245
798111,31.681297
798112,4.2761903
798113,58.20638
798114,5.069297
798115,70.28117
798116,68.550705
798117,46.534992
798118,72.03717
798119,40.073505
798120,69.44887
798121,24.040228
798122,41.9759
798123,23.39822
798124,29.040356
798125,80.17468
798126,29.615528
798127,46.668537
798128,29.94141
798129,5.875178
798130,43.238728
798131,30.671062
798132,45.599133
798133,55.342663
798134,41.11672
798135,39.64142
798136,66.28834
798137,20.518242
798138,64.16831
798139,74.15115
798140,5.5734353
798141,28.502712
798142,52.577625
798143,68.96617
798144,87.196785
798145,41.109165
798146,25.387112
798147,13.997716
798148,65.7087
798149,32.09478
798150,74.555695
798151,40.51366
798152,70.18092
798153,79.8925
798154,41.135418
798155,44.017452
798156,75.09112
798157,76.04593
798158,66.35754
798159,47.78049
798160,44.755592
798161,40.61407
798162,41.53568
798163,27.63805
798164,66.6227
798165,95.57265
798166,14.209325
798167,43.61748
798168,61.635128
798169,59.36897
798170,37.795315
798171,48.188236
798172,45.465736
798173,58.227406
798174,63.990055
798175,87.05892
798176,9.881621
798177,22.445444
798178,12.99673
798179,28.12561
798180,87.94004
798181,18.811193
798182,54.041996
798183,17.871803
798184,21.422775
798185,38.44455
798186,47.805126
798187,34.840588
798188,18.36662
798189,41.514133
798190,41.115887
798191,13.466089
798192,62.295643
798193,19.671251
798194,69.64937
798195,26.538082
798196,36.57309
798197,47.05222
798198,34.201775
798199,68.401634
798200,25.422613
798201,14.504483
798202,80.71919
798203,4.053741
798204,69.12943
798205,44.890377
798206,54.641956
798207,71.15471
798208,8.374657
798209,41.012966
798210,17.997547
798211,44.735744
798212,72.31088
798213,48.805485
798214,25.725542
798215,41.011555
798216,39.47598
798217,69.397194
798218,49.68439
798219,20.47585
798220,68.99762
798221,9.555161
798222,21.824991
798223,79.04171
798224,49.116074
798225,17.792324
798226,72.767044
798227,73.31598
798228,35.15815
798229,7.3653684
798230,15.611001
798231,13.662411
798232,26.850424
798233,21.523254
798234,18.622849
798235,50.83682
798236,65.27105
798237,15.086186
798238,3.3717833
798239,30.006353
798240,36.687397
798241,16.73285
798242,18.72329
798243,40.158054
798244,49.226616
798245,26.930393
798246,83.45951
798247,20.683578
798248,39.863033
798249,41.749424
798250,80.00073
798251,61.761936
798252,18.1849
798253,61.87399
798254,21.682106
798255,47.393757
798256,43.70895
798257,72.17364
798258,25.783442
798259,59.383102
798260,5.8678474
798261,52.93913
798262,73.43642
798263,69.37941
798264,30.699322
798265,78.14615
798266,54.83473
798267,39.24432
798268,42.327087
798269,43.07272
798270,31.27851
798271,68.64618
798272,69.563095
798273,66.068954
798274,82.955894
798275,46.656025
798276,67.74536
798277,70.1897
798278,32.30586
798279,19.13095
798280,51.95476
798281,38.75745
798282,68.321045
798283,46.484894
798284,69.5117
798285,76.32666
798286,28.782934
798287,89.9107
798288,22.804432
798289,43.311504
798290,10.688796
798291,84.39461
798292,45.2244
798293,22.935349
798294,30.266953
798295,2.7692118
798296,76.35527
798297,45.826176
798298,20.453964
798299,95.37686
798300,71.945404
798301,4.932401
798302,77.44313
798303,93.07594
798304,80.36543
798305,43.634037
798306,20.8937
798307,27.929186
798308,15.966349
798309,85.33252
798310,34.837624
798311,62.813442
798312,25.368986
798313,16.51571
798314,77.62509
798315,26.978752
798316,76.38489
798317,22.619995
798318,64.06258
798319,53.87919
798320,50.798878
798321,33.510143
798322,80.91777
798323,36.062187
798324,4.9860063
798325,22.48479
798326,18.644703
798327,80.20567
798328,46.553417
798329,16.14328
798330,71.882324
798331,57.4118
798332,54.21788
798333,15.007449
798334,59.85625
798335,14.300792
798336,73.13916
798337,91.93065
798338,41.268047
798339,16.995546
798340,46.170834
798341,45.94006
798342,6.2622156
798343,48.89915
798344,68.86839
798345,23.337984
798346,42.354595
798347,63.44235
798348,7.760321
798349,24.248476
798350,9.762319
798351,45.91715
798352,24.578266
798353,75.226685
798354,72.60042
798355,27.965899
798356,26.718796
798357,75.269684
798358,20.456675
798359,86.972626
798360,44.847263
798361,11.211368
798362,37.841953
798363,37.396797
798364,60.368443
798365,10.558515
798366,40.712757
798367,60.746292
798368,55.999462
798369,60.355644
798370,83.09716
798371,31.246464
798372,75.896576
798373,9.462293
798374,14.631638
798375,20.024752
798376,3.3785548
798377,35.069065
798378,78.46158
798379,42.19734
798380,29.419167
798381,83.10948
798382,74.803635
798383,13.203268
798384,70.83815
798385,81.1483
798386,41.731045
798387,81.73282
798388,33.041313
798389,60.51422
798390,71.82724
798391,11.324029
798392,44.505512
798393,37.917572
798394,54.899136
798395,70.391266
798396,25.107065
798397,81.414246
798398,81.84929
798399,60.50864
798400,75.85743
798401,37.180714
798402,47.667507
798403,3.1665
798404,64.2724
798405,31.539362
798406,37.161686
798407,30.957005
798408,90.69269
798409,43.14572
798410,91.14276
798411,53.58769
798412,3.8914213
798413,27.388552
798414,61.83829
798415,93.129776
798416,65.21337
798417,52.375603
798418,61.42037
798419,74.00981
798420,17.60812
798421,4.2526836
798422,45.542408
798423,40.1998
798424,61.499477
798425,40.8277
798426,60.433353
798427,53.734554
798428,24.97995
798429,37.192814
798430,86.43715
